Time,02-25-2023 12:02:25.339,Watts,634.700000,Volts,210.320000,Amps,1.552050,PF,0.972432,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,293.500000,Volts,210.340000,Amps,1.440900,PF,0.968500,Ch2,Watts,341.200000,Volts,210.300000,Amps,1.663200,PF,0.975600
Time,02-25-2023 12:02:26.339,Watts,633.700000,Volts,210.330000,Amps,1.549450,PF,0.972348,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,293.100000,Volts,210.350000,Amps,1.438900,PF,0.968400,Ch2,Watts,340.600000,Volts,210.310000,Amps,1.660000,PF,0.975600
Time,02-25-2023 12:02:27.340,Watts,634.000000,Volts,210.345000,Amps,1.550150,PF,0.972373,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,293.100000,Volts,210.370000,Amps,1.438700,PF,0.968400,Ch2,Watts,340.900000,Volts,210.320000,Amps,1.661600,PF,0.975600
Time,02-25-2023 12:02:28.339,Watts,633.200000,Volts,210.355000,Amps,1.548100,PF,0.972237,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.700000,Volts,210.380000,Amps,1.436700,PF,0.968200,Ch2,Watts,340.500000,Volts,210.330000,Amps,1.659500,PF,0.975500
Time,02-25-2023 12:02:29.339,Watts,633.800000,Volts,210.275000,Amps,1.550100,PF,0.972391,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,293.300000,Volts,210.300000,Amps,1.439900,PF,0.968600,Ch2,Watts,340.500000,Volts,210.250000,Amps,1.660300,PF,0.975500
Time,02-25-2023 12:02:30.339,Watts,633.700000,Volts,210.240000,Amps,1.549750,PF,0.972522,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,293.000000,Volts,210.260000,Amps,1.438300,PF,0.968700,Ch2,Watts,340.700000,Volts,210.220000,Amps,1.661200,PF,0.975600
Time,02-25-2023 12:02:31.340,Watts,632.700000,Volts,210.240000,Amps,1.547750,PF,0.972334,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.400000,Volts,210.260000,Amps,1.436100,PF,0.968400,Ch2,Watts,340.300000,Volts,210.220000,Amps,1.659400,PF,0.975500
Time,02-25-2023 12:02:32.339,Watts,633.000000,Volts,210.265000,Amps,1.548350,PF,0.972359,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.700000,Volts,210.290000,Amps,1.437400,PF,0.968500,Ch2,Watts,340.300000,Volts,210.240000,Amps,1.659300,PF,0.975500
Time,02-25-2023 12:02:33.339,Watts,632.900000,Volts,210.225000,Amps,1.548300,PF,0.972316,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.500000,Volts,210.250000,Amps,1.436400,PF,0.968400,Ch2,Watts,340.400000,Volts,210.200000,Amps,1.660200,PF,0.975500
Time,02-25-2023 12:02:34.340,Watts,632.000000,Volts,210.295000,Amps,1.545650,PF,0.972205,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.200000,Volts,210.320000,Amps,1.434700,PF,0.968200,Ch2,Watts,339.800000,Volts,210.270000,Amps,1.656600,PF,0.975400
Time,02-25-2023 12:02:35.339,Watts,632.500000,Volts,210.265000,Amps,1.547000,PF,0.972317,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.200000,Volts,210.290000,Amps,1.434700,PF,0.968400,Ch2,Watts,340.300000,Volts,210.240000,Amps,1.659300,PF,0.975500
Time,02-25-2023 12:02:36.339,Watts,632.400000,Volts,210.320000,Amps,1.546650,PF,0.972239,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.400000,Volts,210.340000,Amps,1.435700,PF,0.968300,Ch2,Watts,340.000000,Volts,210.300000,Amps,1.657600,PF,0.975400
Time,02-25-2023 12:02:37.339,Watts,631.500000,Volts,210.355000,Amps,1.544200,PF,0.972128,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,291.900000,Volts,210.380000,Amps,1.433100,PF,0.968100,Ch2,Watts,339.600000,Volts,210.330000,Amps,1.655300,PF,0.975400
Time,02-25-2023 12:02:38.340,Watts,632.000000,Volts,210.375000,Amps,1.545150,PF,0.972240,Mark,2023-02-25_05-41-30_testing,Ch1,Watts,292.200000,Volts,210.400000,Amps,1.434500,PF,0.968300,Ch2,Watts,339.800000,Volts,210.350000,Amps,1.655800,PF,0.975500
