Time,02-22-2023 17:16:48.554,Watts,761.100000,Volts,210.040000,Amps,1.847650,PF,0.980635,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,355.600000,Volts,210.070000,Amps,1.731000,PF,0.977900,Ch2,Watts,405.500000,Volts,210.010000,Amps,1.964300,PF,0.982900
Time,02-22-2023 17:16:49.553,Watts,760.000000,Volts,210.055000,Amps,1.845000,PF,0.980605,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,355.200000,Volts,210.080000,Amps,1.729000,PF,0.977900,Ch2,Watts,404.800000,Volts,210.030000,Amps,1.961000,PF,0.982800
Time,02-22-2023 17:16:50.553,Watts,760.900000,Volts,210.020000,Amps,1.847200,PF,0.980675,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,355.700000,Volts,210.050000,Amps,1.731300,PF,0.978000,Ch2,Watts,405.200000,Volts,209.990000,Amps,1.963100,PF,0.982900
Time,02-22-2023 17:16:51.554,Watts,759.700000,Volts,209.995000,Amps,1.844750,PF,0.980640,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,355.100000,Volts,210.020000,Amps,1.728900,PF,0.978000,Ch2,Watts,404.600000,Volts,209.970000,Amps,1.960600,PF,0.982900
Time,02-22-2023 17:16:52.553,Watts,760.500000,Volts,210.105000,Amps,1.845800,PF,0.980680,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,355.400000,Volts,210.130000,Amps,1.729500,PF,0.978100,Ch2,Watts,405.100000,Volts,210.080000,Amps,1.962100,PF,0.982900
Time,02-22-2023 17:16:53.554,Watts,759.100000,Volts,210.235000,Amps,1.841350,PF,0.980536,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,354.900000,Volts,210.260000,Amps,1.725900,PF,0.977900,Ch2,Watts,404.200000,Volts,210.210000,Amps,1.956800,PF,0.982800
Time,02-22-2023 17:16:54.553,Watts,760.300000,Volts,210.235000,Amps,1.844400,PF,0.980546,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,355.500000,Volts,210.260000,Amps,1.729100,PF,0.977900,Ch2,Watts,404.800000,Volts,210.210000,Amps,1.959700,PF,0.982800
Time,02-22-2023 17:16:55.554,Watts,759.700000,Volts,210.235000,Amps,1.842850,PF,0.980516,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,354.800000,Volts,210.260000,Amps,1.725900,PF,0.977800,Ch2,Watts,404.900000,Volts,210.210000,Amps,1.959800,PF,0.982800
Time,02-22-2023 17:16:56.553,Watts,758.100000,Volts,210.225000,Amps,1.839000,PF,0.980486,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,354.300000,Volts,210.250000,Amps,1.723400,PF,0.977800,Ch2,Watts,403.800000,Volts,210.200000,Amps,1.954600,PF,0.982700
Time,02-22-2023 17:16:57.554,Watts,759.500000,Volts,210.205000,Amps,1.842800,PF,0.980456,Mark,2023-02-22_11-01-24_testing,Ch1,Watts,354.900000,Volts,210.230000,Amps,1.726600,PF,0.977800,Ch2,Watts,404.600000,Volts,210.180000,Amps,1.959000,PF,0.982700
